category,faam_property,type,value,base_url,label
metadata,label,string,Andrea Gabrieli,,
metadata,description,string,Italian composer,,
metadata,aliases,string,Andrea Gabrieli,,
metadata,qid,externalid,Q217317,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996235,,
statements,VIAF ID,externalid,86532091,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30001185,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gabrieli,_Andrea",https://imslp.org/wiki/,
statements,date of birth,date,1533-01-01,,
statements,date of death,date,1585-08-30,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,ZhptKYF3,,organist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,eYiHyUu4,,Republic of Venice
statements,place of birth,item,CgZzMq22,,Venice
statements,place of death,item,CgZzMq22,,Venice
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,kkHrN3TP,,Orlande de Lassus
statements,influenced by,item,jg8Ryw3k,,Adrian Willaert
