category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Les Loups qui trottent,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005578,,,
metadata,FAAM manifestation ID,id,ORP-20143988p75,,,
metadata,call number,string,KTS1 H.11.map.008,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3343
L'Illustration, N. 3343",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,PNUCXvjA,,fantasy,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,2wfwYXvr,,Jean d'Udine,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|23-03-1907
