category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur la romance de Guido et Ginévra d'Halévy Op. 72,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992756,,,
metadata,FAAM manifestation ID,id,KCG-000372227,,,
metadata,call number,string,A1461 (19),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,EXzrp8XT,,ossia,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,jvLF4xd6,,medievalism,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,agent,statement,PNsdjaKx,,Louis Lahou,7tdgMgre|4g8XzGFP|
statements,agent,statement,NTvBj8eb,,Eugène Walckiers,YvQmwaaW||
statements,agent,statement,NPPV2XtG,,Fromental Halévy,YvQmwaaW||
