category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Collectio facilium necnon ineditorum operum. Ad usum organi,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005680,,,
metadata,FAAM manifestation ID,id,DPF-202502029,,,
metadata,call number,string,ms-1935-03,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Septembris 1935 (No. 3).,,,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,WgWRP5cq,,organ music,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,JvEdXjs7,,Oscar Depuydt,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1935
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
