category,faam_property,type,value,base_url,label
metadata,label,string,Henri-Jean Rigel,,
metadata,description,string,French composer and musicologist,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q3076116,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,29796584,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/55186,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Rigel,_Henri-Jean",https://imslp.org/wiki/,
statements,date of birth,date,1772-05-11,,
statements,date of birth,date,1770-05-11,,
statements,date of death,date,1852-12-16,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,NTVdRo4W,,Paris
statements,place of death,item,bAQ47Yga,,Abbeville
statements,instrument,item,GoXpNrsh,,piano
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
