category,faam_property,type,value,label,qualifiers
metadata,label,string,"Bassini's art of singing : an analytical, physiological and practical system for the cultivation of the voice",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004173,,
metadata,FAAM manifestation ID,id,BUL-ml-rare-sco_mt845-b36-a79-1857,,
metadata,call number,string,Crouch SpecColl MT845 .B36 A79 1857,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1857,,
statements,provenance,item,eVtBBzei,Baylor University,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,mm7UrXid,Oliver Ditson Company,GBgJfRbK|5qeNfbD6|1857
statements,agent,statement,9fgoJ3b6,Carlo Bassini,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,5qeNfbD6,Boston,
