category,faam_property,type,value,label,qualifiers
metadata,label,string,Missa assumptionis B.V.M. Ad duas voces aequales comitante organo. Opus 107,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005659,,
metadata,FAAM manifestation ID,id,DPF-202502008,,
metadata,call number,string,ms-1956-03,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"Supplementum ad periodicum MUSICA SACRA No. 3, 1956",,
statements,date,date,1956,,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,RePdmToB,breath mark,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,gnFRixHz,tempo rubato,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,WtvibJFF,accent,
statements,provenance,item,T7T22EAb,private collection,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,keyword,item,oQTyk8An,mass,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,RXg4snEH,organ,
statements,agent,statement,CT372LTH,Marinus de Jong,fkHJwpoD||
statements,agent,statement,ABZnoc4f,Éditions Desclée de Brouwer,GBgJfRbK|PKMmukjk|1956
statements,agent,statement,CbtAbQDg,Florian Heyerick,NgFpoygv||
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,agent,statement,mVxsH3Ph,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,GBgJfRbK|PKMmukjk|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,NgFpoygv,scholar,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
statements,place,item,PKMmukjk,Bruges,
