category,faam_property,type,value,label,qualifiers
metadata,label,string,Violinstudien für Technik und Vortrag : (im Anschluß an Kreutzer's Etuden) ; op. 6,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005028,,
metadata,FAAM manifestation ID,id,BSB-991018741429707356,,
metadata,call number,string,4 Mus.pr. 61425,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,QFnkBYdA,string music,
statements,instrumentation,item,VZE4bgeN,violin,
statements,agent,statement,h6EVLm3C,Marianne Scharwenka,fkHJwpoD||
statements,agent,statement,GoYXRJq3,Schuberth & Co.,GBgJfRbK||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
