category,faam_property,type,value,base_url,label
metadata,label,string,Ernst Wilhelm Fritsch,,
metadata,label,string,Ernst Wilhelm Fritsch,,
metadata,description,string,German musician (1840-1902),,
metadata,nodegoat_id,id,16005728,,
metadata,aliases,string,E.W. Fritzsch,,
metadata,aliases,string,Ernst Wilhelm Fritzsch,,
metadata,aliases,string,Ernst Wilhelm Fritsch,,
metadata,qid,externalid,Q19999318,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,69071249,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/83287,https://rism.online/,
statements,IMSLP ID,externalid,E.W._Fritzsch,https://imslp.org/wiki/,
statements,date of birth,date,1840-08-24,,
statements,date of death,date,1902-08-14,,
statements,instance of,item,ZwquHrbe,,human
statements,instance of,item,2fXfbLCV,,music publishing company
statements,role,item,GBgJfRbK,,publishing company
statements,related to,item,7U54uqaV,,period composition
statements,occupation,item,TwyJsq9A,,editor
statements,occupation,item,PUmeYeCQ,,musician
statements,occupation,item,jmrmjM9v,,violist
statements,occupation,item,8EWPwxXN,,publisher
statements,occupation,item,K6gPySVi,,music publisher
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,WEyCvAaF,,Lützen
statements,place of death,item,GKcJxAtt,,Leipzig
statements,influenced by,item,f9wkc8fx,,
statements,influenced by,item,hdHVEMfi,,
statements,influenced by,item,TL4kzALQ,,Friedrich Hermann
