category,faam_property,type,value,base_url,label
metadata,label,string,Gaspare Spontini,,
metadata,description,string,Italian composer and conductor,,
metadata,aliases,string,Gaspare Luigi Pacifico,,
metadata,aliases,string,Gaspare Luigi Pacifico Spontini,,
metadata,aliases,string,Gasparo Spontini,,
metadata,aliases,string,Gaspare Spontini,,
metadata,qid,externalid,Q168485,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995928,,
statements,VIAF ID,externalid,27253271,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/149551,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Spontini,_Gaspare",https://imslp.org/wiki/,
statements,date of birth,date,1774-11-14,,
statements,date of death,date,1851-01-24,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,FicTBGBH,,music director
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,Bk3pdD3B,,Papal States
statements,nationality,item,NbmmLYHK,,First French Empire
statements,nationality,item,WN5PAeAx,,Kingdom of Prussia
statements,place of birth,item,bqGtGe4z,,
statements,place of death,item,bqGtGe4z,,
statements,instrument,item,G8tgNnWV,,violin
statements,influenced by,item,MBofjcoj,,
statements,educated at,item,TbGCra4a,,conservatory
