category,faam_property,type,value,label,qualifiers
metadata,label,string,32me Potpourri : pour Piano et Flûte ou Violon : sur des motifs de l'Opéra Gustave ou le bal masqué : Oeuv: 259.,,
metadata,description,string,,,
metadata,nodegoat_id,id,16002345,,
metadata,FAAM manifestation ID,id,KCG-000352632,,
metadata,call number,string,A1461BIS(25) A1461BIS(9),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,CyNW3XCU,potpourri,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,HwcYgL5C,salon music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,MV3uErvy,flute,
statements,instrumentation,item,VZE4bgeN,violin,
statements,musical work,item,4sXtxEvM,Gustave III,
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK||
statements,agent,statement,UxebPh37,Joseph Küffner,fkHJwpoD||
statements,agent,statement,SU2CV5XY,Daniel François Esprit Auber,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
