category,faam_property,type,value,label,qualifiers
metadata,label,string,Messe 'Brevis' à 4 voix. Partituur,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992694,,
metadata,FAAM manifestation ID,id,KCA-KM141996,,
metadata,call number,string,KM,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1910,,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,kmMxdth8,bar number,
statements,editorial annotation,item,bsgSL8K5,Rehearsal letter,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,2Wh3HwBY,figured bass,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,aCRuXBu7,Roman numeral analysis,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,oQTyk8An,mass,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,musical work,item,fdHfVAmi,Missa Brevis,
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,fkHJwpoD||
statements,agent,statement,6ng5YJy5,Charles Bordes,GBgJfRbK|GDeKaNeC|1910
statements,agent,statement,6ng5YJy5,Charles Bordes,45qo3Fj3||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
