category,faam_property,type,value,base_url,label
metadata,label,string,Felix Borowski,,
metadata,label,string,Felix Borowski,,
metadata,description,string,American composer,,
metadata,nodegoat_id,id,16005346,,
metadata,aliases,string,Felix Borowski,,
metadata,qid,externalid,Q5442146,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,42108493,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Borowski,_Felix",https://imslp.org/wiki/,
statements,date of birth,date,1872-03-10,,
statements,date of death,date,1956-09-06,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,Mk6HJN99,,music critic
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,LbfJnd9y,,United States
statements,nationality,item,MGBpLC55,,United Kingdom
statements,nationality,item,4sgDBRdV,,United Kingdom of Great Britain and Ireland
statements,place of birth,item,abKpPRNr,,Burton-in-Kendal
statements,place of death,item,Rfbn2Z7W,,Chicago
statements,instrument,item,VZE4bgeN,,violin
