category,faam_property,type,value,label,qualifiers
metadata,label,string,La Mascotte : opéra-comique en 3 actes,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992473,,
metadata,FAAM manifestation ID,id,KCA-030902614491,,
metadata,call number,string,MM-ZP-AUDRA-mascott-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Staging instruction at the beginning of each scene.,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,mG2ZbgMb,La Mascotte : opéra-comique en 3 actes,
statements,related item,item,aDHubnxW,La Mascotte : opéra-comique en 3 actes,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,nXoxoAuY,operetta,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,i3xfEHDr,La mascotte,
statements,agent,statement,5MAp6eem,Edmond Audran,fkHJwpoD||
statements,agent,statement,GEhf9UaA,Éditions Choudens,GBgJfRbK|GDeKaNeC|
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,2ZAuwsSp,conductor,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
