category,faam_property,type,value,base_url,label
metadata,label,string,Eugène Demets,,
metadata,description,string,French music publisher,,
metadata,aliases,string,Eugène Demets,,
metadata,qid,externalid,Q26997979,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004201,,
statements,VIAF ID,externalid,311355137,https://viaf.org/viaf/,
statements,date of birth,date,1858-04-06,,
statements,date of death,date,1923-04-25,,
statements,instance of,item,HmGw8E8i,,music publishing company
statements,instance of,item,aJeJBesD,,human
statements,role,item,7tdgMgre,,publisher
statements,occupation,item,MwhmFC4w,,music publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,dtkJhYLf,,Paris
statements,place of death,item,dtkJhYLf,,Paris
