category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Pastorale,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992413,,,
metadata,FAAM manifestation ID,id,KCA-030904499578,,,
metadata,call number,string,MM-TP-MORTE-pasto-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,SvYJwPJH,,pastoral,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,GHUiK4Wi,,Pastorale,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,2Cu75SXC,,Lodewijk Mortelmans,YvQmwaaW|bSzLPudk|18-09-1919
statements,agent,statement,TGoAww9C,,Composer's Music Corporation,7tdgMgre|Vg75jk9M|1922
