category,faam_property,type,value,base_url,label
metadata,label,string,Hanno Blaschke,,
metadata,label,string,Hanno Blaszke,,
metadata,description,string,German singer (1927–2017),,
metadata,id,id,Fjo5GQb8,,
metadata,nodegoat_id,id,16004293,,
metadata,aliases,string,Hanno Blaschke,,
metadata,qid,externalid,Q104496,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,79580006,https://viaf.org/viaf/,
statements,date of birth,date,1927-04-22,,
statements,date of death,date,2017-11-18,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,NgFpoygv,,scholar
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,fkNftdFp,,singer
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,JRTTuQvY,,Poland
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,gDM76TkH,,Gdańsk
statements,place of death,item,M2keqc3n,,Munich
statements,instrument,item,KJkThvsq,,voice
statements,employer,item,HJ8vtiNm,,University of Music and Theatre Munich
resources,image,image,Hanno_Blaschke_(cropped).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
