category,faam_property,type,value,label,qualifiers
metadata,label,string,6 gedichten,,
metadata,description,string,,,
metadata,nodegoat_id,id,16002822,,
metadata,FAAM manifestation ID,id,KCA-030902653382,,
metadata,call number,string,MM-LEPP-WAELP-gedicht-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,date,date,1872,,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,fQLeQtvy,song cycle,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,nAUNhSHd,Hendrik Waelput,fkHJwpoD||
statements,agent,statement,FSEwRZh3,Eugeen van Oye,ipShXcQo||
statements,agent,statement,e4twtoMd,Edward Gailliard,GBgJfRbK|PKMmukjk|1872
statements,role,item,fkHJwpoD,composer,
statements,role,item,ipShXcQo,librettist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,PKMmukjk,Bruges,
