category,faam_property,type,value,base_url,label
metadata,label,string,William Sterndale Bennett,,
metadata,description,string,British musician (1816-75),,
metadata,aliases,string,Sir William Sterndale Bennett,,
metadata,aliases,string,Sir Sterndale Bennett,,
metadata,qid,externalid,Q201164,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,34720795,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/12297,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bennett,_William_Sterndale",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,PyGNLcfw,,piano
statements,employer,item,EVBcTsBB,,Royal Academy of Music
statements,employer,item,mg5miPgR,,University of Cambridge
