category,faam_property,type,value,base_url,label
metadata,label,string,Berthold Tours,,
metadata,description,string,Dutch composer (1838-1897),,
metadata,aliases,string,Berthold Tours,,
metadata,qid,externalid,Q2793621,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002415,,
statements,VIAF ID,externalid,69197108,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30081138,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Tours,_Berthold",https://imslp.org/wiki/,
statements,date of birth,date,1838-12-17,,
statements,date of death,date,1897-03-11,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,UjV2U7Sh,,Kingdom of the Netherlands
statements,nationality,item,mV38LJ7u,,Kingdom of the Netherlands
statements,place of birth,item,AkFJMLpt,,
statements,place of death,item,bvQMRZej,,
statements,instrument,item,G8tgNnWV,,violin
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,bsgJz3jr,,
statements,influenced by,item,koReuX6g,,François-Joseph Fétis
statements,educated at,item,K4cyR6ei,,Royal Conservatory of Brussels
statements,educated at,item,PBdH8TpS,,University of Music and Theatre Leipzig
