category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fée d'amour : mazurka: extraite du ballet divertissement en un acte,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002618,,,
metadata,FAAM manifestation ID,id,KCA-030904328777,,,
metadata,call number,string,MM-TP-WEYTS-feedamo-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,PNUCXvjA,,fantasy,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,YrgDTAnk,,Jean-Baptiste Moens,7tdgMgre|4g8XzGFP|
statements,agent,statement,PbUfaERk,,Henry Weyts,YvQmwaaW||
