category,faam_property,type,value,base_url,label
metadata,label,string,Hans von Koessler,,
metadata,description,string,German composer (1853–1926),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q371740,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,42585770,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30367,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Koessler,_Hans",https://imslp.org/wiki/,
statements,date of birth,date,1853-01-01,,
statements,date of death,date,1926-05-23,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,V5vN5Td9,,Kemnath
statements,place of death,item,9zD6TteT,,Ansbach
statements,instrument,item,J32Mk8QV,,pipe organ
statements,influenced by,item,4mYssfUB,,Josef Rheinberger
statements,influenced by,item,mvgRcySN,,Franz Wüllner
statements,employer,item,9gmeBrxi,,Hochschule für Musik Carl Maria von Weber
statements,employer,item,8sZeyZjb,,Franz Liszt Academy of Music
