category,faam_property,type,value,base_url,label
metadata,label,string,Giacomo Carissimi,,
metadata,label,string,Giacomo Carissimi,,
metadata,description,string,Italian composer (1605–1674),,
metadata,nodegoat_id,id,16004039,,
metadata,aliases,string,Giacomo Carissimi,,
metadata,qid,externalid,Q312686,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,14957743,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20000429,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Carissimi,_Giacomo",https://imslp.org/wiki/,
statements,date of birth,date,1605-04-18,,
statements,date of death,date,1674-01-12,,
statements,instance of,item,ZwquHrbe,,human
statements,related to,item,FSduWvy5,,early music
statements,related to,item,Gz3LUkC5,,church cantata
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7isyBsAv,,Italy
statements,nationality,item,HixucMeq,,Papal States
statements,place of birth,item,muHdTccJ,,Marino
statements,place of death,item,fZUC7W4e,,Rome
statements,instrument,item,RXg4snEH,,organ
statements,influenced by,item,R3DoQqcH,,
statements,influenced by,item,fnBiRbKN,,
