category,faam_property,type,value,base_url,label
metadata,label,string,Friedrich Chrysander,,
metadata,label,string,Friedrich Chrysander,,
metadata,description,string,German music historian (1826–1901),,
metadata,nodegoat_id,id,15996256,,
metadata,aliases,string,Karl Franz Friedrich Chrysander,,
metadata,aliases,string,Friedrich Chrysander,,
metadata,qid,externalid,Q65274,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,59212339,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/51575,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Chrysander,_Friedrich",https://imslp.org/wiki/,
statements,date of birth,date,1826-07-08,,
statements,date of death,date,1901-09-03,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,Mk6HJN99,,music critic
statements,occupation,item,cZTh6nAd,,editing staff
statements,occupation,item,HFXn6pSD,,writer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,D9BRfh55,,Grand Duchy of Mecklenburg-Schwerin
statements,place of birth,item,XXHJA9nx,,Lübtheen
statements,place of death,item,RPdgeXz8,,Bergedorf
statements,educated at,item,fSv86pej,,University of Rostock
