category,faam_property,type,value,base_url,label
metadata,label,string,Aimée Van de Wiele,,
metadata,description,string,"Belgian composer, musicologist and music educator (1907–1991)",,
metadata,aliases,string,Aimee Van de Wiele,,
metadata,aliases,string,Aimee Wiele,,
metadata,qid,externalid,Q1976924,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,116640318,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41021593,https://rism.online/,
statements,date of birth,date,1904-03-08,,
statements,date of death,date,1991-11-02,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,hMYL5Z9b,,harpsichordist
statements,sex or gender,item,KsQFUkWz,,female
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,e9E3AbWh,,
statements,place of death,item,NWerpCFb,,
statements,instrument,item,Q8MBQBw7,,harpsichord
statements,influenced by,item,ANygk75M,,Wanda Landowska
statements,influenced by,item,DDbKfxqu,,
statements,educated at,item,K4cyR6ei,,Royal Conservatory of Brussels
statements,employer,item,mNynReve,,Conservatoire de Paris
