category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Gracioso: caprice de concert, op. 21",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992267,,,
metadata,FAAM manifestation ID,id,KCA-030902505335,,,
metadata,call number,string,MM-DUBP-HAAKM-gracios-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eJhxFoas,,marcato,
statements,editorial annotation,item,b3QcSGeL,,leggiero,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,PPhziStg,,capriccio,
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH||
statements,agent,statement,kwFtSvVM,,Chs. De Vylder,7tdgMgre|AYShtw7v|
statements,agent,statement,dmEmZrfD,,Georges Haakman,YvQmwaaW||
