category,faam_property,type,value,base_url,label
metadata,label,string,Jean Roger-Ducasse,,
metadata,label,string,Jean Roger-Ducasse,,
metadata,description,string,French composer (1873–1954),,
metadata,id,id,YRbWL73c,,
metadata,nodegoat_id,id,16005329,,
metadata,aliases,string,Jean Jules Amable Roger-Ducasse,,
metadata,aliases,string,Jean Jules Aimable Roger-Ducasse,,
metadata,aliases,string,Jean Roger-Ducasse,,
metadata,qid,externalid,Q649959,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,79742467,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Roger-Ducasse,_Jean",https://imslp.org/wiki/,
statements,date of birth,date,1873-04-18,,
statements,date of death,date,1954-07-19,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,Wm5MWZbA,,teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,3vFtsNzx,,Bordeaux
statements,place of death,item,J6vWU5MA,,Le Taillan-Médoc
statements,instrument,item,GoXpNrsh,,piano
statements,instrument,item,J32Mk8QV,,pipe organ
statements,influenced by,item,h4nueHLU,,Gabriel Fauré
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Roger-Ducasse_vignette.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
