category,faam_property,type,value,base_url,label
metadata,label,string,John Bull,,
metadata,label,string,John Bull,,
metadata,description,string,"English composer, musician and organ builder",,
metadata,id,id,3sWPCamn,,
metadata,nodegoat_id,id,16005053,,
metadata,aliases,string,John Bull,,
metadata,qid,externalid,Q511463,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54331967,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30004671,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bull,_John",https://imslp.org/wiki/,
statements,date of birth,date,1562-01-01,,
statements,date of death,date,1628-03-12,,
statements,date of death,date,1628-03-13,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,LcwfzPiG,,harpsichordist
statements,occupation,item,2KTqhXma,,music professor
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,WN74nYp4,,Kingdom of England
statements,nationality,item,MGBpLC55,,United Kingdom
statements,place of birth,item,PkiCCPXq,,Somerset
statements,place of death,item,jGe3vcFB,,Antwerp
statements,instrument,item,RXg4snEH,,organ
statements,educated at,item,gx49Me59,,University of Oxford
statements,employer,item,ekhDjWNi,,Gresham College
resources,image,image,John_Bull_(composer).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
