category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le Nozze di Figaro : komische opera in 4 bedrijven,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992598,,,
metadata,FAAM manifestation ID,id,KCG-000359978,,,
metadata,call number,string,II 2408,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,sections,html,Aria N.6,,,
statements,editorial annotation,item,BCLeS5SR,,con sordina,
statements,editorial annotation,item,XTCWoPBm,,Volti subito,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,QGRAMUu8,,repeat sign,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,Gfxp4t7o,,Mlle Clément,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,E3wVK8mM,,The Marriage of Figaro,
statements,agent,statement,LLpPqfa8,,Wolfgang Amadeus Mozart,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN|AYShtw7v|28-11-1841
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
