category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Légende du Doudou,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992261,,,
metadata,FAAM manifestation ID,id,KCA-030902639415,,,
metadata,call number,string,MM-DUBP-BAUDO-legende-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,4bLsvwPs,,clef,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,f7RFYPbC,,harmony orchestra,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,39kKrHn6,,alto saxophone,
statements,instrumentation,item,WVAicT8o,,trumpet,
statements,instrumentation,item,fpwubqWj,,flugelhorn,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,instrumentation,item,283gAK79,,alto horn,
statements,instrumentation,item,WfkJpufF,,trombone,
statements,instrumentation,item,DarGmFi8,,baritone horn,
statements,instrumentation,item,hnX8hYwi,,tuba,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,instrumentation,item,LhfzpyFP,,drum,
statements,agent,statement,2jFYNXvn,,Charles-Louis-Joseph Hanssens,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH||1893
