category,faam_property,type,value,label,qualifiers
metadata,label,string,Messe Notre-Dame a quatre voix de Giullaume de Machault,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992709,,
metadata,FAAM manifestation ID,id,KCA-030901356052,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1947,,
statements,date,date,1948,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,d2uUDsVY,variation,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,musical work,item,MZCpMtL3,Messe de Nostre Dame,
statements,agent,statement,k3xPQTae,Armand Machabey,45qo3Fj3||1947
statements,agent,statement,ZWHL3kBs,Pierre Aelberts,GBgJfRbK|Ea672e4Z|1948
statements,agent,statement,axRY6juU,Guillaume de Machaut,fkHJwpoD||
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Ea672e4Z,Liège,
