category,faam_property,type,value,base_url,label
metadata,label,string,Robert Franz,,
metadata,description,string,German composer (1815-1892),,
metadata,aliases,string,Robert Knauth,,
metadata,aliases,string,Robert Franz Julius Knauth,,
metadata,aliases,string,Robert Franz,,
metadata,qid,externalid,Q561967,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996142,,
statements,VIAF ID,externalid,27110440,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/72525,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Franz,_Robert",https://imslp.org/wiki/,
statements,date of birth,date,1815-06-28,,
statements,date of death,date,1892-10-24,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,T6nAVeGM,,pianist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,WN5PAeAx,,Kingdom of Prussia
statements,place of birth,item,WeaEEeU5,,Halle
statements,place of death,item,WeaEEeU5,,Halle
statements,instrument,item,ARCBiyhQ,,pipe organ
