category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Missa ave Maria: ad duas voces aequales organo comitante,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992272,,,
metadata,FAAM manifestation ID,id,KCA-030902404505,,,
metadata,call number,string,MM-KM-DEJON-avemari-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,Vjk8Ra9n,,Gregorian chant,
statements,keyword,item,kNneakGU,,mass,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,2yHpmJQV,,Marinus de Jong,YvQmwaaW||1916
