category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sirotka,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992278,,,
metadata,FAAM manifestation ID,id,KCA-030902582383,,,
metadata,call number,string,MM-LEPP-MOESS-sirotka-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,AB4X4hGP,,translation,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,3TH8dCwg,,accelerando,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,nhyHiCdi,,song cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,musical work,item,UDfRFadR,,The Orphan,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,eqc4UJfy,,Modest Petrovich Mussorgsky,YvQmwaaW||
