category,faam_property,type,value,base_url,label
metadata,label,string,Archibald Thompson Davison,,
metadata,description,string,American conductor (1883-1961),,
metadata,aliases,string,Archibald Thompson Davison,,
metadata,qid,externalid,Q633492,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002667,,
statements,VIAF ID,externalid,34450152,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30027403,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Davison,_Archibald_Thompson",https://imslp.org/wiki/,
statements,date of birth,date,1883-10-11,,
statements,date of death,date,1961-02-06,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,6UPEJgTQ,,editor
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,jQjsdegi,,editor
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fiWxEeqn,,United States of America
statements,place of birth,item,ZsURQGSW,,Boston
statements,educated at,item,89jLoa5o,,Harvard University
