category,faam_property,type,value,label,qualifiers
metadata,label,string,Tarantelle. Op. 12,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005451,,
metadata,FAAM manifestation ID,id,ORP-20143700p2,,
metadata,call number,string,KTS1 H.11.map.006,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,RHxmTGG2,dance music,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,agent,statement,TPCAgtpj,César Cui,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
