category,faam_property,type,value,base_url,label
metadata,label,string,Alfred Lefébure-Wély,,
metadata,label,string,Alfred Lefébure-Wély,,
metadata,description,string,French composer and organist (1817–1869),,
metadata,nodegoat_id,id,16002413,,
metadata,aliases,string,Louis James Alfred Lefebure-Wely,,
metadata,aliases,string,Lefébure-Wély,,
metadata,aliases,string,Lefebure-Wely,,
metadata,aliases,string,Louis James Alfred Lefébure-Wély,,
metadata,aliases,string,Louis J.A. Lefébure-Wely,,
metadata,aliases,string,Alfred Lefébure-Wély,,
metadata,qid,externalid,Q546919,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54332989,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/86734,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Lefébure-Wély,_Louis_James_Alfred",https://imslp.org/wiki/,
statements,date of birth,date,1817-11-13,,
statements,date of death,date,1869-12-31,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,9jaW5gj6,,librarian
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,NTVdRo4W,,Paris
statements,place of death,item,DfJQqzuV,,18th arrondissement of Paris
statements,instrument,item,RXg4snEH,,organ
statements,influenced by,item,h2ff8YKo,,
statements,influenced by,item,AWqDraUS,,François Benoist
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
