category,faam_property,type,value,base_url,label
metadata,label,string,Alessandro Capece,,
metadata,description,string,Italian composer,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q30745610,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,88869375,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30004954,https://rism.online/,
statements,date of birth,date,1575-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,L7bRkYff,,chapelmaster
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,Xy2XddKy,,Tarano
statements,place of death,item,RjXv6xhJ,,Naples
