category,faam_property,type,value,label,qualifiers
metadata,label,string,"Sérénade andalouse: pour violon et piano, op. 28",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992338,,
metadata,FAAM manifestation ID,id,KCA-030901292380,,
metadata,call number,string,MM-SV-DESAR-seren-2,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,HXG9NWiG,bowing,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,2YaavSuf,serenade,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,bn54YNH4,"Serenata andaluza, Op.28",
statements,agent,statement,XV4xVK7r,N. Simrock,GBgJfRbK|Km6ATdgQ|
statements,agent,statement,X5H796cG,Issay Barmas,fkHJwpoD||
statements,agent,statement,PxvuntZk,Pablo de Sarasate,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Km6ATdgQ,Berlin,
