category,faam_property,type,value,base_url,label
metadata,label,string,Charles de Sivry,,
metadata,description,string,15 Nov 1848 - 16 Jan 1900,,
metadata,aliases,string,Charles de Sivry,,
metadata,qid,externalid,Q28912501,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005277,,
statements,VIAF ID,externalid,76518318,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Sivry,_Charles_de",https://imslp.org/wiki/,
statements,date of birth,date,1848-11-15,,
statements,date of death,date,1900-01-15,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,dtkJhYLf,,Paris
statements,place of death,item,dtkJhYLf,,Paris
statements,educated at,item,mNynReve,,Conservatoire de Paris
