category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Klassische Klavierwerke aus Hans von Bülow's Concertprogrammen = Classical pianoforte pieces from the concertprogrammes of Hans von Bülow / revidirt und mit genauen Fingersatz- und Vortragsbezeichnungen herausgegeben von Hans von Bülow.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005158,,,
metadata,FAAM manifestation ID,id,SML-11727,,,
metadata,call number,string,M21 .B92,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,SzVumnmW,,Sibley Music Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,MbASmHy9,,cadenza,
statements,keyword,item,FDSkv45i,,piano sonata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,Ap6aFBd2,,"Keyboard Sonata in G minor, K.30",
statements,agent,statement,PXYCpRXf,,Domenico Scarlatti,YvQmwaaW||
statements,agent,statement,AaF6WQEA,,Hans von Bülow,6UPEJgTQ||
statements,agent,statement,WvqsGBqo,,Universal Music Publishing Group,7tdgMgre||
