category,faam_property,type,value,label,qualifiers
metadata,label,string,Fantasia chromatica,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004025,,
metadata,FAAM manifestation ID,id,BSB-991076574139707356,,
metadata,call number,string,2 Mus.pr. 8594,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"This piece is part of ""Anthologie classique tirée des oeuvres de Bach, Scarlatti, Händel, Mozart etc. : pour le piano seul ; No. 32""",,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,ZdpNGGJP,arpeggio,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,K3Ds589T,fugue,
statements,keyword,item,FSduWvy5,early music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,EVwxTS96,Chromatic Fantasia and Fugue,
statements,agent,statement,GbF7WqmB,Maurice Schlesinger,GBgJfRbK|Km6ATdgQ|
statements,agent,statement,3ffJFTDp,Tobias Haslinger,GBgJfRbK|Lsbh2rCR|
statements,agent,statement,ewwggKDh,Franz Liszt,45qo3Fj3||
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Km6ATdgQ,Berlin,
statements,place,item,Lsbh2rCR,Vienna,
