category,faam_property,type,value,label,qualifiers
metadata,label,string,Alborada del gracioso,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992703,,
metadata,FAAM manifestation ID,id,KCA-030902377727,,
metadata,call number,string,MM-TP-RAVEL-alborad-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1906,,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,jvhZafsd,piano cycle,
statements,keyword,item,KWVSVF8L,exoticism,
statements,keyword,item,5FVVuRXN,music of Spain,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,KnB9RnMS,Miroirs,
statements,agent,statement,EjCZCpgM,Maximilian Eschig,GBgJfRbK|GDeKaNeC|1906
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,CjaU562n,Maurice Ravel,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
