category,faam_property,type,value,base_url,label
metadata,label,string,Luigi Dallapiccola,,
metadata,description,string,Italian composer (1904–1975),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q17575,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,68977874,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/1731,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Dallapiccola,_Luigi",https://imslp.org/wiki/,
statements,date of birth,date,1904-02-03,,
statements,date of death,date,1975-02-19,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7isyBsAv,,Italy
statements,nationality,item,RNVCZ5PK,,Kingdom of Italy
statements,place of birth,item,FWqFj5hV,,Pazin
statements,place of death,item,8Xy54PC2,,Florence
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,fs633mk2,,
statements,influenced by,item,J6PFEZo8,,
statements,educated at,item,ZohuQfMv,,Conservatorio Luigi Cherubini
