category,faam_property,type,value,base_url,label
metadata,label,string,Peter Winter,,
metadata,description,string,German opera composer,,
metadata,aliases,string,Peter von Winter,,
metadata,aliases,string,Peter Von Winter,,
metadata,aliases,string,Peter Winter,,
metadata,qid,externalid,Q561047,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996196,,
statements,VIAF ID,externalid,89072210,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/141907,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Winter,_Peter_von",https://imslp.org/wiki/,
statements,date of birth,date,1754-08-28,,
statements,date of death,date,1825-10-17,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,L7DPWnnr,,music teacher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,ksU5GpVW,,Kingdom of Bavaria
statements,place of birth,item,nVd92sv3,,
statements,place of death,item,ndwv66mQ,,München
statements,influenced by,item,VQ9LnFAH,,
