category,faam_property,type,value,label,qualifiers
metadata,label,string,Le chant : ses principes et son histoire / par Théophile Lemaire et Henri Lavoix fils,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004204,,
metadata,FAAM manifestation ID,id,BNF-307843319,,
metadata,call number,string,4-V-1114,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1881,,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,iY9PEs4u,Théophile Lemaire,fkHJwpoD||
statements,agent,statement,MtU2oARp,Heugel,GBgJfRbK|GDeKaNeC|1881
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
