category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate n° 48 [i.e. 434] : courante / Domenico Scarlatti... ; révision par Vincent d'Indy,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004022,,,
metadata,FAAM manifestation ID,id,BNF-43257951b,,,
metadata,call number,string,FOL-VM-1 (9),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,K4TocMAK,,slur,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,P6KNC7Pm,,"Keyboard Sonata in D minor, K.434",
statements,agent,statement,MpcFo7ct,,Maurice Senart,7tdgMgre|dtkJhYLf|
statements,agent,statement,PXYCpRXf,,Domenico Scarlatti,YvQmwaaW||1730
statements,agent,statement,agWvDDr6,,Vincent d'Indy,6UPEJgTQ||
