category,faam_property,type,value,base_url,label
metadata,label,string,Johannes Ockeghem,,
metadata,description,string,Franco-Flemish composer,,
metadata,id,id,oKMeHuDa,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q143059,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,22150988,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Ockeghem,_Johannes",https://imslp.org/wiki/,
statements,date of birth,date,1410-00-00,,
statements,date of death,date,1497-02-06,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,DKMie5vK,,Kingdom of France
statements,place of birth,item,LLPxbsoB,,Saint-Ghislain
statements,place of death,item,VtQwrpaQ,,Tours
statements,influenced by,item,m6KvEmGx,,
resources,image,image,"Anonymous_-_Portrait_of_a_Musician,_64.54.jpg",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
