category,faam_property,type,value,label,qualifiers
metadata,label,string,Psaume 18,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992638,,
metadata,FAAM manifestation ID,id,KCG-000355794,,
metadata,call number,string,II703,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,note,html,"Series of signatures, probably of students: Rappe, De Porre, Corijn...",,
statements,date,date,13-08-1871,,
statements,date,date,13-08-1871,,
statements,date,date,13-08-1871,,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,iWuVLJam,rallentando,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,KYiqCjW2,psalm,
statements,keyword,item,Z5LXHFLR,motet,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,MUghR3xL,"I cieli immensi narrano, S. 618",
statements,agent,statement,DbRGTwme,Benedetto Marcello,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp|8LdweD7c|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|13-08-1871
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|13-08-1871
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|13-08-1871
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
