category,faam_property,type,value,base_url,label
metadata,label,string,Harriet Cohen,,
metadata,label,string,Harriet Cohen,,
metadata,description,string,British musician (1895-1967),,
metadata,nodegoat_id,id,15996116,,
metadata,aliases,string,Harriet Pearl Alice Cohen,,
metadata,aliases,string,Harriet Goodwin Cohen,,
metadata,aliases,string,Harriet Cohen,,
metadata,qid,externalid,Q459872,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,310501814,https://viaf.org/viaf/,
statements,date of birth,date,1895-12-02,,
statements,date of death,date,1967-11-13,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,MGBpLC55,,United Kingdom
statements,place of birth,item,bsTArmEN,,London
statements,place of death,item,bsTArmEN,,London
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,Haduu4Qe,,
statements,educated at,item,AdrWLpRK,,Royal Academy of Music
