category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Charlotte Corday: drame: ouverture,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992317,,,
metadata,FAAM manifestation ID,id,KCA-030900746162,,,
metadata,call number,string,MM-OO-BENOI-charlot-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,HohjWQAt,,Instrument Cue,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,YVdQHjKd,,choral music,
statements,musical work,item,QnXpBz6u,,Charlotte Corday,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
