category,faam_property,type,value,label,qualifiers
metadata,label,string,O Beata Mater. pour Solo et 4 voix mixtes ou 4 voix égales.,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005693,,
metadata,FAAM manifestation ID,id,DPF-202502042,,
metadata,call number,string,not available,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,Rfoj9dh4,Instrument Cue,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,3zoajAt8,rest measure count,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,T7T22EAb,private collection,
statements,related item,item,grii8mVz,O Beata Mater. pour Solo et 4 voix mixtes ou 4 voix égales.,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,eCYL2PkE,liturgical music,
statements,keyword,item,eijiWF3A,ballet,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,8sxhcmoV,August De Boeck,fkHJwpoD||
statements,agent,statement,b4N9xf7f,Georges Oertel,GBgJfRbK||
statements,agent,statement,CbtAbQDg,Florian Heyerick,NgFpoygv||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,NgFpoygv,scholar,
