category,faam_property,type,value,base_url,label
metadata,label,string,Maria Yudina,,
metadata,description,string,Soviet pianist,,
metadata,aliases,string,Maria Veniaminovna Yudina,,
metadata,aliases,string,Mariya Veniaminovna Yudina,,
metadata,aliases,string,Mariya Yudina,,
metadata,qid,externalid,Q258602,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,198024,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Yudina,_Maria",https://imslp.org/wiki/,
statements,date of birth,date,1899-08-28,,
statements,date of death,date,1970-11-19,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,AKfEoRof,,
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,T6nAVeGM,,pianist
statements,sex or gender,item,KsQFUkWz,,female
statements,nationality,item,DEbEnXwM,,Russian Empire
statements,nationality,item,c4DdDGWx,,Soviet Union
statements,place of birth,item,FmBmjpRS,,
statements,place of death,item,diUttN86,,
statements,instrument,item,PyGNLcfw,,piano
statements,influenced by,item,8q6XYtqr,,
statements,influenced by,item,HX8ujrS4,,
statements,influenced by,item,jhDovNPr,,
statements,influenced by,item,HHzk4yh3,,
statements,influenced by,item,ZFu3SiZv,,
statements,influenced by,item,biyCSdJp,,
statements,influenced by,item,oJyuwdgt,,
statements,influenced by,item,VNe4Xzes,,
statements,influenced by,item,brNxETm3,,
statements,educated at,item,VwZmF2Uv,,Saint Petersburg Conservatory
statements,employer,item,GjurMHUq,,Moscow Conservatory
statements,employer,item,AJGqGYJy,,
