category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantaisie sur le Carillonneur,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005404,,,
metadata,FAAM manifestation ID,id,ORP-20143702p22,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,hpHV6YiB,,Friedrich Burgmüller,YvQmwaaW||
statements,agent,statement,jJVJWFa2,,Le trésor des demoiselles,7tdgMgre|4g8XzGFP|
