category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Suite pour luth : Transcrite pour clavecin,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992684,,,
metadata,FAAM manifestation ID,id,KCG-000332208,,,
metadata,call number,string,DS-1478,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,Y5VdxeTi,,suite,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,k8bR5tuM,,Eugène Bacha,6UPEJgTQ||
statements,agent,statement,WVr2FMMj,,Antonio Tirabassi,6UPEJgTQ||
statements,agent,statement,jvUzFRTr,,Fernand Lauweryns,7tdgMgre|4g8XzGFP|
