category,faam_property,type,value,label,qualifiers
metadata,label,string,Quatrieème Concerto : pour Piano Forte Avec Accompagnement d'Orchestre : OEuvre 64,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992609,,
metadata,FAAM manifestation ID,id,KCG-000359471,,
metadata,call number,string,II745,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1845,,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,d2uUDsVY,variation,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,65rhe5Po,concerto,
statements,keyword,item,e6nLCMMw,piano concerto,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,eqV6FP8j,"Piano Concerto No.4, Op.64",
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|1845
statements,agent,statement,6JGVpMmj,Ignaz Moscheles,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,8LdweD7c,Ghent,
