category,faam_property,type,value,base_url,label
metadata,label,string,Jan Ladislav Dussek,,
metadata,label,string,Jan Ladislav Dussek,,
metadata,description,string,Czech composer and pianist (1760–1812),,
metadata,id,id,QDP83SXs,,
metadata,nodegoat_id,id,15996154,,
metadata,aliases,string,Jan Václav Dusík,,
metadata,aliases,string,Jan Vaclav Dusik,,
metadata,aliases,string,Johann Ladislaus Dussek,,
metadata,aliases,string,Václav Jan Dusík,,
metadata,aliases,string,Jan Ladislav Dussek,,
metadata,qid,externalid,Q357172,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,76499932,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/25967,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Dussek,_Jan_Ladislav",https://imslp.org/wiki/,
statements,date of birth,date,1760-02-12,,
statements,date of death,date,1812-03-20,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7pXkvEco,,Czech Republic
statements,place of birth,item,k46fCmcV,,Čáslav
statements,place of death,item,cDZi9S4h,,Saint-Germain-en-Laye
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,5g7tXojm,,
resources,image,image,Jan_Ladislav_Dussek.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
