category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,l'Arbre de Noël: valse brillante,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992336,,,
metadata,FAAM manifestation ID,id,KCA-030901847712,,,
metadata,call number,string,MM-SHO-KARRE-arbre-35,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,QsjMFntL,,Christmas music,
statements,keyword,item,PAqAtC7A,,waltz,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,agent,statement,2VKAH6R4,,N. Karren,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
