category,faam_property,type,value,label,qualifiers
metadata,label,string,Sirotka,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992278,,
metadata,FAAM manifestation ID,id,KCA-030902582383,,
metadata,call number,string,MM-LEPP-MOESS-sirotka-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,eHYWo9ba,translation,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,WT9AcUBt,tempo,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,iWuVLJam,rallentando,
statements,handwritten annotation,item,Skma2JzR,accelerando,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,fQLeQtvy,song cycle,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,2xxv4sLk,The Orphan,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,hJVLQpp8,Modest Petrovich Mussorgsky,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
