category,faam_property,type,value,base_url,label
metadata,label,string,Anton Bruckner,,
metadata,description,string,Austrian composer (1824-1896),,
metadata,id,id,L7rmRcmH,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q81752,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61731160,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/73272,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Weiß,_Johann_Baptist",https://imslp.org/wiki/,
statements,date of birth,date,1824-09-04,,
statements,date of death,date,1896-10-11,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,N3DQMCdv,,music theorist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,Wm5MWZbA,,teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,nationality,item,e9ox3JhD,,Cisleithania
statements,place of birth,item,M8T28Tet,,Ansfelden
statements,place of death,item,LD8HW7Tp,,Vienna
statements,instrument,item,RXg4snEH,,organ
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,h8HhqyVg,,
statements,influenced by,item,KEtoxXa7,,
statements,influenced by,item,WkZQubtW,,
statements,educated at,item,hn6sVeFM,,University of Music and Performing Arts Vienna
statements,employer,item,crZAUMhP,,University of Vienna
statements,employer,item,hn6sVeFM,,University of Music and Performing Arts Vienna
resources,image,image,Joseph_Anton_Bruckner_(1868).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
