category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Six Sonates | pour le Clavecin | Op. V | Pellegrino,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992725,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA77,,,
metadata,call number,string,TORR. Ms.A.77,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,agent,statement,EqQHPqZp,,Ferdinando Pellegrini,YvQmwaaW||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,9QaFAsRL|CgZzMq22|
