category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Oedipe a Colone : Opéra en trois Actes,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992612,,,
metadata,FAAM manifestation ID,id,KCG-000743948,,,
metadata,call number,string,A-948,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,2niWvJiL,,instrument substitution,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,7qCCArxX,,signature,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,LKamCfVt,,Œdipe à Colone,
statements,agent,statement,dpQURcw2,,Antonio Sacchini,YvQmwaaW||
statements,agent,statement,6SnvdCsi,,Edward Francis Rimbault,7tdgMgre|dtkJhYLf|
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
