category,faam_property,type,value,base_url,label
metadata,label,string,Christoph Willibald von Gluck,,
metadata,label,string,Christoph Willibald von Gluck,,
metadata,description,string,opera composer (1714–1787),,
metadata,nodegoat_id,id,15995954,,
metadata,aliases,string,Christoph Willibald Gluck,,
metadata,aliases,string,Christoph Willibald Ritter von Gluck,,
metadata,aliases,string,"Christoph Willibald Gluck, Ritter von",,
metadata,aliases,string,Christoph von Glück,,
metadata,aliases,string,Christoph Willibald,,
metadata,aliases,string,Christoph Willibald von Gluck,,
metadata,qid,externalid,Q130759,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,37101876,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/67338,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gluck,_Christoph_Willibald",https://imslp.org/wiki/,
statements,date of birth,date,1714-07-02,,
statements,date of death,date,1787-11-15,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,axY3tPPa,,Kingdom of Bohemia
statements,nationality,item,Zp27Cdca,,Archduchy of Austria
statements,place of birth,item,GxRD3LDA,,
statements,place of death,item,LD8HW7Tp,,Vienna
statements,instrument,item,J32Mk8QV,,pipe organ
statements,influenced by,item,V6Tg8jV9,,
statements,educated at,item,kmH76UmB,,Charles University
