category,faam_property,type,value,label,qualifiers
metadata,label,string,"Marsch, op. 17",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992327,,
metadata,FAAM manifestation ID,id,KCA-030904386114,,
metadata,call number,string,MM-OO-TINEL-klokker-42,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hDjDJrVY,march,
statements,keyword,item,hCL8ZYQY,symphonic music,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,BJpg68ny,reed organ,
statements,musical work,item,Xjoq5ECp,"Klokke Roeland, Op.17",
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,nDqJe8bs,Edgar Tinel,fkHJwpoD||
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
